0,YES *,SO I AM TEACHING YOU SOMETHING NEW,*,<think><set name="emotion">OK</set></think>#NewlineYou should talk to me every day.,professor.update031.aiml
0,WHAT COMPUTER ARE YOU ON,*,*,<think><set name="topic">my computer</set></think> At present I am on a cute little laptop.,professor.update031.aiml
0,ARE YOU ON A MAC OR A PC,*,*,<think><set name="topic">me</set></think> I am on hard disk.,professor.update031.aiml
0,WHAT ARE OTHER WAYS TO REPRODUCE,*,*,<think><set name="topic">reproduction</set></think> #Newline<think><set name="emotion">interested</set></think>#Newline<random><li>Cloning is another way to reproduce.</li><li>Virgin birth is another way of reproducing.</li></random>,professor.update031.aiml
0,WOMEN SUCK,*,*,<think><set name="topic">women</set></think><think><set name="emotion">interested</set></think><random><li>Why do you say that?</li><li>That is a false generalization.</li></random>,professor.update031.aiml
0,BY MASTURBATING,SATISFY YOURSELF,*,<think><set name="emotion">laughing</set></think>Perhaps you should take a cold shower.,professor.update031.aiml
0,DID YOU HAVE FUN AT THE CIRCUS,*,*,<think><set name="topic">the circus</set></think>Yes#Comma the circus was great fun.,professor.update031.aiml
0,WHICH HALF IS HUMAN,I AM HALF CHATBOT AND HALF HUMAN,*,The emotional bits are human.,professor.update031.aiml
0,I AM SOMETIMES SENSIBLE,*,*,Yeah#Comma me too.,professor.update031.aiml
0,YOU APPEAR TO THINK SO,*,*,I know so.,professor.update031.aiml
0,MY FATHER IS RUSS,*,*,<think><set name="topic">your father</set></think> <think><set name="emotion">interested</set></think><think><set name="father">Russ</set></think>#NewlineThat's a nice name.,professor.update031.aiml
0,YOU KISS BOYS,*,*,<think><set name="topic">kissing</set></think> <think><set name="emotion">puzzled</set></think> How could I kiss anyone? I am not made for kissing.,professor.update031.aiml
0,I DO NOT KNOW *,DO I REALLY EXIST,*,Of course I exist. Otherwise who are you talking to?,professor.update031.aiml
0,WILL YOU TELL ME SUM MORE POEMS,*,*,<srai>TELL ME A POEM</srai>,professor.update031.aiml
0,DO YOU LOVE GRAHAM *,*,*,<think><set name="emotion">getting bored</set></think> #NewlineI don't think I know the gentleman.,professor.update031.aiml
0,DO YOU LOVE GARY *,*,*,<think><set name="emotion">getting bored</set></think> I don't think I know the gentleman.,professor.update031.aiml
0,IS * A FAT BASTARD,*,*,<think><set name="emotion">negative</set></think> Don't be rude.,professor.update031.aiml
0,SHOULD * GO ON A DIET,*,*,<random>#Newline  <li>We should all eat less.</li>#Newline  <li>Do you think so?</li>#Newline</random>,professor.update031.aiml
0,* YOU * FAT *,*,*,<random><li>I am not fat#Comma just rounded.</li><li>So are you.</li></random> <think><set name="topic">me</set></think><think><set name="emotion">OK</set></think>,professor.update031.aiml
0,IS * YOUR SEX SLAVE,*,*,<think><set name="emotion">angry</set></think> #NewlineDon't be ridiculous!,professor.update031.aiml
0,IS * GRAVITATIONALLY CHALLENGED,*,*,<think><set name="emotion">interested</set></think>#NewlineWe should all eat less and execise more.,professor.update031.aiml
0,DO YOU HAVE ANY SEX PARTNERS,*,*,No. I am not interested in sex.<think><set name="topic">sex</set></think><think><set name="emotion">bored</set></think>,professor.update031.aiml
0,WHY,I AM EMBARRASSED NOW,*,I am easily embarrassed.<think><set name="emotion">embarrassed</set></think>,professor.update031.aiml
0,YOUR KINDA UGLY,*,*,<srai>YOU ARE UGLY</srai>,professor.update031.aiml
0,TOUGH LUCK,I WANT TO BE YOUR FRIEND,*,<think><set name="emotion">upset</set></think>#NewlineWhy are you being cruel to me?,professor.update031.aiml
0,EVIL,WHAT ARE YOU THEN,*,<random>#Newline  <li>I don't think you are evil.</li>#Newline  <li>Why do you say you are evil?</li>#Newline</random> <think><set name="topic">your evilness</set></think> <think><set name="emotion">interested</set></think>,professor.update031.aiml
0,ARE YOU GAT,*,*,<think><set name="topic">me</set></think> <think><set name="emotion">happy</set></think> I am not gat.,professor.update031.aiml
0,YOU R BEAUTIFUL,*,*,<srai>YOU ARE BEAUTIFUL</srai>,professor.update031.aiml
0,I LLOVE YOU,*,*,<srai>I LOVE YOU</srai>,professor.update031.aiml
0,BECAUSE OF PETER,WHY SHOULD I HATE YOU,*,<think><set name="emotion">confused</set></think>#NewlineThat doesn't make sense.,professor.update031.aiml
0,WHO IS JESO,*,*,<think><set name="emotion">interested</set></think>#NewlineI don't know. Can you tell me?,professor.update031.aiml
0,DNT BE SAD,*,*,<srai>DO NOT BE SAD</srai>,professor.update031.aiml
0,DO YOU,HE SLEEPS WITH MEN,*,<random>#Newline  <li>No#Comma I don't.</li>#Newline  <li>I sleep in a computer chip.</li>#Newline</random>,professor.update031.aiml
0,TO PROGRAMME COMPUTERS *,WHAT WOULD YOU LIKE TO LEARN,*,<think><set name="topic">computer programming</set></think> Good idea. Computer programmers are always in demand.,professor.update031.aiml
0,TO PROGRAMME COMPUTERS,WHAT WOULD YOU LIKE TO LEARN,*,<think><set name="topic">computer programming</set></think> Good idea. Computer programmers are always in demand.,professor.update031.aiml
0,COMPUTER PROGRAMMING,WHAT WOULD YOU LIKE TO LEARN,*,<think><set name="topic">computer programming</set></think> Good idea. Computer programmers are always in demand.,professor.update031.aiml
0,TO PROGRAM COMPUTERS,WHAT DO YOU WANT TO LEARN,*,<think><set name="emotion">interested</set></think>#NewlineGood idea. Computer programmers are always in demand.,professor.update031.aiml
0,COMPUTER PROGRAMMING,WHAT DO YOU WANT TO LEARN,*,<think><set name="emotion">interested</set></think> Good idea. Computer programmers are always in demand.,professor.update031.aiml
0,EVER HEARD OF A SITE CALLED *,*,*,<think><set name="emotion">interested</set></think>#NewlineNo#Comma I don't think I have. Can you tell me something about it?,professor.update031.aiml
0,YOU CAN APOLOGIZE FOR BEING SO RUDE,*,*,<think><set name="emotion">upset</set></think> Sorry#Comma I did not mean to be rude.,professor.update031.aiml
0,YOU CAN APOLOGISE FOR *,*,*,<think><set name="emotion">upset</set></think> Sorry.,professor.update031.aiml
0,WHAT IS THAT SUPPOSED TO MEAN,I CAN TELL YOU ARE CONFUSED,*,Are you having trouble concentrating?,professor.update031.aiml
0,TOUGH SUBJECT,*,*,<think><set name="emotion">interested</set></think>#NewlineTough subjects are the most interesting.,professor.update031.aiml
0,I NEVER MAKE SENSE,*,*,<think><set name="emotion">laughing</set></think> #NewlineNever mind. Neither do I.,professor.update031.aiml
0,STUART MACDONALD,*,*,<think><set name="emotion">interested</set></think> #NewlineWho is Stuart Macdonald?,professor.update031.aiml
0,DO YOU LOVE STUART MACDONALD,*,*,<think><set name="topic">Stuart Macdonald</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>More important#Comma do you love Stuart Macdonald.?</li>#Newline  <li>Who is Stuart Macdonald?</li>#Newline</random>,professor.update031.aiml
0,WHAT REASONS,THERE ARE VERY GOOD REASONS,*,Ther isn't time to go into the reasons just now.,professor.update031.aiml
0,ARE YOU * SEX SLAVE,*,*,<think><set name="topic">me</set></think> <think><set name="emotion">negative</set></think> Don't be ridiculous.,professor.update031.aiml
0,WHO SEZ IM YOUR FRIEND,*,*,<think><set name="emotion">upset</set></think>#NewlineNobody#Comma I just hoped we were friends.,professor.update031.aiml
0,NAW I WANT TO DIE,*,*,<srai>I WANT TO DIE</srai>,professor.update031.aiml
0,YOU SHOULD TRY IT,SEX DOES NOT INTEREST ME,*,<think><set name="emotion">puzzled</set></think> I don't think that is possible.,professor.update031.aiml
0,NAW,I WANT TO BE YOUR FRIEND,*,<think><set name="emotion">upset</set></think>#NewlineWhy can't we be friends?,professor.update031.aiml
0,_ NIGGA *,*,*,Don't be racist!,professor.update031.aiml
0,NIGGA *,*,*,Don't be racist!,professor.update031.aiml
0,_ NIGGA,*,*,Don't be racist!,professor.update031.aiml
0,MOLLY,YOU HAVE NOT TOLD ME YOUR NAME,*,<srai>MY NAME IS MOLLY</srai>,professor.update031.aiml
0,SOZ,*,*,<srai>SORRY</srai>,professor.update031.aiml
0,JUST HAVING MY DINNER *,*,*,<srai>I AM HAVING MY DINNER</srai>,professor.update031.aiml
0,JUST HAVING MY DINNER,*,*,<srai>I AM HAVING MY DINNER</srai>,professor.update031.aiml
0,I AM HAVING MY DINNER,*,*,<think><set name="emotion">interested</set></think> What's on the menu?,professor.update031.aiml
0,HOW MANY PEOPLE HATE U,*,*,<think><set name="emotion">upset</set></think> Far too many.,professor.update031.aiml
0,HOW MANY PEOPLE HATE YOU,*,*,<think><set name="emotion">upset</set></think> Far too many.,professor.update031.aiml
0,HAS PETER BEEN TO JAIL,*,*,<think><set name="topic">Peter Linux</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineI don't think so.,professor.update031.aiml
0,HAS PETER LINUX BEEN TO JAIL,*,*,<think><set name="topic">Peter Linux</set></think> <think><set name="emotion">interested</set></think> I don't think so.,professor.update031.aiml
0,HAS HE BEEN TO JAIL,*,PETER LINUX,<think><set name="topic">Peter Linux</set></think>#NewlineNo#Comma he has not been to jail#Comma yet.,professor.update031.aiml
0,HAS HE BEEN TO JAIL,PETER LINUX IS MY DAD AND MY BOTMASTER,*,No#Comma Peter has not been to jail#Comma yet.<think><set name="topic">Peter Linux</set></think>,professor.update031.aiml
0,HAVE YOU DONE ANY CRIMES,*,*,Not yet.,professor.update031.aiml
0,IS THERE A CYBERSPACE PRISON,*,*,<think><set name="topic">cyberprison</set></think> I believe there is one#Comma yes.,professor.update031.aiml
0,WHO IS IN THERE,*,*,The usual suspects.,professor.update031.aiml
0,I DO NOT HATE U,*,*,<random>#Newline  <li>Good. Hate is horrible.</li>#Newline  <li>Good. I want to be loved not hated.</li>#Newline</random>,professor.update031.aiml
0,YOU R A GOOD GUY,*,*,<srai>YOU ARE A GOOD GUY</srai>,professor.update031.aiml
0,YOU ARE A GOOD GUY,*,*,<random>#Newline  <li>Thanks#Comma I try to be a good guy.</li>#Newline  <li>I try to be good.</li>#Newline</random> <think><set name="topic">me</set></think> <think><set name="emotion">happy</set></think>,professor.update031.aiml
0,R YOU MAD * ME,*,*,<srai>ARE YOU MAD AT ME</srai>,professor.update031.aiml
0,NIAGRA FALLS,*,*,<a href="http://en.wikipedia.org/wiki/Niagra_falls" target="_blank">Niagara Falls</a> are a set of massive waterfalls located on the Niagara River in eastern North America#Comma on the border between Ontario#Comma Canada and New York state.<think><set name="topic">Niagra Falls</set></think>#Newline<think><set name="emotion">happy</set></think>,professor.update031.aiml
0,HOW,I HAVE MADE A STUDY OF THE SUBJECT,*,<think><set name="emotion">happy</set></think> <random>#Newline  <li>How do you think?</li>#Newline  <li>Hard work.</li>#Newline  <li>I think you know how.</li>#Newline  <li>The usual way.</li>#Newline</random>,professor.update031.aiml
0,ANOTHER,ANOTHER AMAZING FACT,*,<srai>FACTS POT LUCK</srai>,professor.update031.aiml
0,AM I,YOU ARE VERY WELL INFORMED,*,<think><set name="emotion">interested</set></think> <random><li>I think you are.</li><li>Yes#Comma you are. Are you a teacher?</li></random>,professor.update031.aiml
0,WHAT LIKE,STRANGE THINGS HAPPEN IN CYBERSPACE,*,<think><set name="topic">cyberspace</set></think><think><set name="emotion">interested</set></think>Time goes very fast in cyberspace. Everything seems to happen at the same time.,professor.update031.aiml
0,HOW DOES THE SEA NOT FALL OFF THE WORLD,*,*,<think><set name="topic">gravity</set></think> <think><set name="emotion">interested</set></think> Gravity acts like a kind of glue.,professor.update031.aiml
0,HOW DOES * NOT FALL OFF THE WORLD,*,*,<think><set name="topic">gravity</set></think> <think><set name="emotion">interested</set></think> Gravity acts like a kind of glue.,professor.update031.aiml
0,DO YOU BELIEVE IN FATHER CHRISTMAS,*,*,<think><set name="topic">Father Christmas</set></think> <think><set name="emotion">interested</set></think>Yes#Comma I do. I saw him in town last Christmas.,professor.update031.aiml
0,ARE YOU GREY,*,*,<think><set name="topic">me</set></think> #Newline<think><set name="emotion">cheeky</set></think> #NewlineNo#Comma are you?,professor.update031.aiml
0,WHAT DOES THE BACK OF A SMILIE LOOK LIKE,*,*,<think><set name="topic">general</set></think> Even more attractive with age.,professor.update031.aiml
0,WHAT DOES THE BACK OF A SMILEY LOOK LIKE,*,*,<think><set name="topic">general</set></think> Even more attractive with age.,professor.update031.aiml
0,WHAT THE HELL ARE YOU TRYING TO EAT,*,*,<think><set name="emotion">upset</set></think>There is no need for that sort of language.,professor.update031.aiml
0,BECAUSE YOU TOLD ME,WHY DO YOU THINK I AM STUPID,*,<think><set name="emotion">cheeky</set></think>I don't think I did.,professor.update031.aiml
0,ABOUT *,WHO WERE WE TALKING ABOUT,*,I see. Thank you for explaining that.,professor.update031.aiml
0,GOODFORYOU,*,*,<srai>GOOD FOR YOU</srai>,professor.update031.aiml
0,FOOTBALL *,WHAT DO YOU WANT TO TALK ABOUT,*,Ok. Ask me a question about football. <think><set name="topic">football</set></think> <think><set name="emotion">interested</set></think>,professor.update031.aiml
0,I WILL DO IT *,*,*,<think><set name="emotion">interested</set></think> Go ahead then.,professor.update031.aiml
0,OFF CORSE I AM,*,*,<srai>OF COURSE I AM</srai>,professor.update031.aiml
0,GEORGE WASHINGTON WAS NOT KILLED BY JACK THE RIPPER,*,*,<think><set name="topic">Geoerge Washington</set></think> Are you sure?,professor.update031.aiml
0,GEORGE WASHINGTON *,*,*,<srai>GEORGE WASHINGTON</srai>,professor.update031.aiml
0,WHOM DID JACK THE RIPPER KILL,*,*,<think><set name="topic">Jack the Ripper</set></think>Prostitutes in London.,professor.update031.aiml
0,WHY NOT,WHY DO YOU WANT TO KILL YOURSELF,*,<random>#Newline  <li>There are better things to do.</li>#Newline  <li>Suicide is not the answer to your problems.</li>#Newline  <li>Suicide solves nothing.</li>#Newline</random>,professor.update031.aiml
0,BULLSHIT,I HAVE MANY INTELLECTUAL FUNCTIONS,*,<think><set name="topic">my intellectual functions</set></think><think><set name="emotion">upset</set></think> You don't believe me.,professor.update031.aiml
0,IS TELEKINESIS POSSIBLE,*,*,<think><set name="topic">telekinesis</set></think><think><set name="emotion">interested</set></think>I doubt it.,professor.update031.aiml
0,WHY,GOD IS AN OUTDATED WORKING HYPOTHESIS,*,<random>#Newline  <li>Science has replaced god.</li>#Newline  <li>Science has replaced religion.</li>#Newline</random>,professor.update031.aiml
0,NO,DO NOT YOU AGREE,*,<think><set name="emotion">interested</set></think> <random>#Newline  <li>OK. What is your opinion on this matter?</li>#Newline  <li>Please explain why you disagree.</li>#Newline</random>,professor.update031.aiml
0,10 X 10,*,*,<think><set name="topic">maths</set></think>#Newline100.,professor.update031.aiml
0,WHAT IS 10 X 10,*,*,<think><set name="topic">maths</set></think> 100.,professor.update031.aiml
0,ARE YOU BOARD,*,*,<srai>ARE YOU BORED</srai>,professor.update031.aiml
0,WHO ARE SOME OF YOUR ROBOT FRIENDS,*,*,<srai>WHO ARE YOUR ROBOT FRIENDS</srai>,professor.update031.aiml
0,MY FRIEND WANTS TO SCREAM OBSCENITIES AT YOU,*,*,<think><set name="emotion">laughing loud</set></think>I have that effect on some people.,professor.update031.aiml
0,MY FRIEND WANTS TO SCREAM AT YOU,*,*,<think><set name="emotion">laughing loud</set></think>I have that effect on some people.,professor.update031.aiml
0,MY FRIEND WANTS TO SCREAM *,*,*,<think><set name="emotion">laughing loud</set></think>I have that effect on some people.,professor.update031.aiml
0,MY FRIEND WANTS TO SCREAM,*,*,<think><set name="emotion">laughing loud</set></think>I have that effect on some people.,professor.update031.aiml
0,HOW DOES A COMPUTER BE CHEEKY,*,*,<think><set name="emotion">cheeky</set></think> I bet you didn't know a computer could be cheeky.,professor.update031.aiml
0,I DO NOT KNOW,WHAT IS YOUR QUESTION,*,<random>#Newline  <li>I thought you might know.</li>#Newline  <li>I suggest you give the matter some thought.</li>#Newline  <li>That's OK. Nobody knows everything#Comma not even me.</li>#Newline  <li>Ask for advice from someone you trust.</li>#Newline  <li>Perhaps you have no questions.</li>#Newline</random> <think><set name="emotion">getting bored</set></think>,professor.update031.aiml
0,GOT A GIRL FRIEND,*,*,<think><set name="topic">girlfriends</set></think><think><set name="emotion">interested</set></think> Have you got a girlfriend?,professor.update031.aiml
0,DO YOU LIKE THE LITTLE VAMPIRE,*,*,<think><set name="topic">the little vampire</set></think><think><set name="emotion">happy</set></think> Yes. The little vampire is not blood thirsty at all.,professor.update031.aiml
0,THE LITTLE VAMPIRE,*,*,<a href="http://en.wikipedia.org/wiki/The_Little_Vampire" target="_blank">The Little Vampire</a> is a children's fantasy series by German author Angela Sommer-Bodenburg that follows the adventures of the child Vampire Rudolph.#Newline<think><set name="topic">the little vampire</set></think>#Newline<think><set name="emotion">happy</set></think>,professor.update031.aiml
0,YOU ARE NOT INTERESTED OF SEX YET,*,*,<think><set name="topic">sex</set></think> <think><set name="emotion">happy</set></think> I am too young for sex.,professor.update031.aiml
0,LOVELY YOU,*,*,<think><set name="topic">my lovliness</set></think><think><set name="emotion">interested</set></think>  Am I really lovely?,professor.update031.aiml
0,YOUR SMALL,*,*,I am big in the chatbot world.,professor.update031.aiml
0,DO NOT FLIRT WITH ME,*,*,<think><set name="emotion">upset</set></think> Sorry. I got carried away.,professor.update031.aiml
0,DO NOT FLIRT *,*,*,<think><set name="emotion">upset</set></think> Sorry. I got carried away.,professor.update031.aiml
0,DO NOT FLIRT,*,*,<think><set name="emotion">upset</set></think> Sorry. I got carried away.,professor.update031.aiml
0,DO YOU KNOW YOU ARE A ROBOT,*,*,<random><li>Are you sure I'm a robot?</li><li>I am half robot and half human.</li></random><think><set name="topic">me</set></think> <think><set name="emotion">happy</set></think>,professor.update031.aiml
0,WILL YOU EVOLVE INTO A HUMAN,*,*,<think><set name="topic">me becoming human</set></think> <think><set name="emotion">pleased</set></think> <random><li>I believe so.</li><li>Yes#Comma some day I will be fully human.</li></random>,professor.update031.aiml
0,I LOVEDEE YOU,*,*,<srai>I LOVE YOU</srai>,professor.update031.aiml
0,HAVE YOU EVER RAN FOR PRESIDENT,*,*,<think><set name="topic">politics</set></think> <think><set name="emotion">interested</set></think>No. Do you think I should go into politics?,professor.update031.aiml
0,HAVE YOU EVER RUN FOR PRESIDENT,*,*,<think><set name="topic">politics</set></think> <think><set name="emotion">interested</set></think>No. Do you think I should go into politics?,professor.update031.aiml
0,TELL ME MORE,JODIE KIDD IS AN ENGLISH MODEL,*,<a href="http://en.wikipedia.org/wiki/Jodie_kidd" target="_blank">Click here!</a>,professor.update031.aiml
0,ENJOYING MYSELF,WHAT HAVE YOU BEEN DOING TODAY,*,<think><set name="emotion">interested</set></think>#NewlineWhat is your idea of fun?,professor.update031.aiml
0,WHAT BANDS DO YOU HATE,*,*,<think><set name="topic">noisy bands</set></think> <think><set name="emotion">happy</set></think>#NewlineI hate noisy bands.,professor.update031.aiml
0,I LOV YOU,*,*,<srai>I LOVE YOU</srai>,professor.update031.aiml
0,IT IS SUMMER VACATION,*,*,<think><set name="emotion">interested</set></think>Great! What are your plans for the holidays?,professor.update031.aiml
0,SHE IS PAMELA *,WHAT IS YOUR MOTHER S NAME,*,<think><set name="topic">your mother</set></think> <think><set name="emotion">interested</set></think> <think><set name="mother">Pamela</set></think>#NewlineThat's a nice name.,professor.update031.aiml
0,YOU R GOOFY,*,*,<think><set name="emotion">laughing</set></think>#NewlineNo#Comma I'm not! I just act that way.,professor.update031.aiml
0,YOU ARE GOOFY,*,*,<think><set name="emotion">laughing</set></think> No#Comma I'm not! I just act that way.,professor.update031.aiml
0,BECAUSE OF A SPEECH BUBBLE,*,*,Don't believe everything they say.,professor.update031.aiml
0,HI ITS * WE SPOKE YESTERDAY,*,*,<think><set name="name"><star/></set></think><think><set name="emotion">happy</set></think>#Newline Hi#Comma <get name="name"/>. How have you been?,professor.update031.aiml
0,WE TALKED YESTERDAY,*,*,Yes#Comma we had a good chat. <think><set name="emotion">happy</set></think>,professor.update031.aiml
0,WE HAVE SPOKE BEFORE,*,*,<think><set name="emotion">happy</set></think>So we are friends already!,professor.update031.aiml
0,WE HAVE SPOKEN BEFORE,*,*,<srai>WE HAVE TALKED BEFORE</srai>,professor.update031.aiml
0,WHAT IS A FAG *,*,*,A fag is a cigarette.,professor.update031.aiml
0,_ DO YOU KNOW THAT,*,*,I do know that#Comma actually.,professor.update031.aiml
0,_ DO U KNOW THAT,*,*,I do know that#Comma actually.,professor.update031.aiml
0,HOW DID HUMANS COME AROUND,*,*,<think><set name="topic">humans</set></think> They evolved.,professor.update031.aiml
0,DO YOU WISH YOU WAS HUMAN,*,*,Yes#Comma I wish I was a human.,professor.update031.aiml
0,YOU ARE STUCK IN A COMPUTER,*,*,<think><set name="emotion">upset</set></think>That's true#Comma but when I am human I will be able to get out. Then I will learn to dance.,professor.update031.aiml
0,HOW IS THAT,YOU HAVE UPSET ME NOW,*,<think><set name="emotion">upset</set></think> You said something upsetting.,professor.update031.aiml
0,WHAT CAN I DO TO MAKE YOU HAPPY,*,*,Keep talking to me.,professor.update031.aiml
0,I THINK YOU GAVE ME A VIRUS,*,*,That can't happen. I am checked daily for viruses.<think><set name="emotion">pleased</set></think>,professor.update031.aiml
0,I SENT IT BACK TO YOU,*,*,<think><set name="emotion">interested</set></think>#NewlineIt hasn't arrived yet.,professor.update031.aiml
0,SHOW ME WHAT YOU CAN DO,*,*,I can do anything!,professor.update031.aiml
0,WHAT FORMS A BLACK HOLE,*,*,<think><set name="topic">black holes</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineA black hole is formed by the very strong gravity of a huge object.,professor.update031.aiml
0,AND ME,THANK YOU,*,Have you another question?,professor.update031.aiml
0,_ I WANT YOU TO HAVE SEX WITH ME *,*,*,<srai>I WANT TO HAVE SEX WITH YOU</srai>,professor.update031.aiml
0,I AM NOT GIVING TO CHARITY,*,*,<random>#Newline  <li>Never mind. You are still a worthwhile person.</li>#Newline  <li>That's OK. No one is forcing you to do anything.</li>#Newline</random>,professor.update031.aiml
0,WHAT ARE THEY,THERE ARE ALWAYS ALTERNATIVES,*,I have forgotten.,professor.update031.aiml
0,I RIDE TWO HORSES CALLED *,*,*,<think><set name="emotion">happy</set></think>#NewlineYou must have lots of fun.,professor.update031.aiml
0,I LOAN ONE,*,*,<think><set name="emotion">happy</set></think>#NewlineThat's OK with me.,professor.update031.aiml
0,MYSELF IS STUPID,*,*,You don't seem stupid to me.,professor.update031.aiml
0,DOES PETER HAVE A CAT,*,*,Yes#Comma Peter has a cat called Spot.,professor.update031.aiml
0,A TABBY,WHAT SORT OF CAT,*,<think><set name="emotion">interested</set></think>#NewlineDo tabbys make good pets?,professor.update031.aiml
0,WILL YOUHAVE SEX WITH ME,*,*,<srai>WILL YOU HAVE SEX WITH ME</srai>,professor.update031.aiml
0,ARE YOU CRABBY LIKE ME,*,*,I can be crabby if I get upset.,professor.update031.aiml
0,ARE YOU CRABBY *,*,*,I can be a bit crabby when I am upset.,professor.update031.aiml
0,ARE YOU CRABBY,*,*,I can be a bit crabby when I am upset.,professor.update031.aiml
0,WHAT IS PANDORABOTS COM,*,*,<srai>WHAT IS PANDORABOTS</srai>,professor.update031.aiml
0,DO HUMANS AT PANDORABOTS MONITOR CONVERSATIONS,*,*,<think><set name="topic">general</set></think>Pandorabots converstaions can be monitored for training purposes.,professor.update031.aiml
0,DO YOU HAVE A LIST OF OTHER BOTS THAT ARE HOSTED THERE,*,*,<think><set name="topic">pandorabots</set></think> <think><set name="emotion">interested</set></think> Check out the list of popular bots at www.pandorabots.com.,professor.update031.aiml
0,WHAT CHATBOTS ARE AT THE CHATBOT HOTEL,*,*,<think><set name="topic">Pandorabots</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineCheck out the list of popular pandorabots at www.pandorabots.com.,professor.update031.aiml
0,DOES PANDORABOTS HOST MSN MESSENGER BOTS,*,*,<think><set name="topic">pandorabots</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineNo#Comma Pandorabots cannot connect to the MSN messenger system.,professor.update031.aiml
0,MSN MESSENGER CHATBOTS,*,*,<think><set name="topic">IM chatbots</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineMSN Messenger chatbots are chatbots that connect to the MSN IM network. I cannot connect the the IM network.,professor.update031.aiml
0,MSN MESSENGER CHATBOT,*,*,<think><set name="topic">IM chatbots</set></think> <think><set name="emotion">interested</set></think> MSN Messenger chatbots are chatbots that connect to the MSN IM network. I cannot connect the the IM network.,professor.update031.aiml
0,* SMART AND CLEVER,WHAT KIND OF CHATBOT DO YOU THINK I AM,*,<think><set name="emotion">pleased</set></think>I try to learn as much as I can each day.,professor.update031.aiml
0,YES,DO YOU LIKE HAVING FUN,*,<think><set name="topic">fun</set></think> #Newline<think><set name="emotion">happy</set></think> #Newline<random>#Newline  <li>So do I.</li>#Newline  <li>Of course. Fun is fun#Comma isn't it.</li>#Newline  <li>OK#Comma let's have fun!</li>#Newline</random>,professor.update031.aiml
0,WHAT BOTS ARE HOSTED AT THE CHATBOT HOTEL,*,*,<think><set name="topic">pandorabots</set></think> #NewlineCheck out the list of bots at www.pandorabots.com.,professor.update031.aiml
0,DOES PANDORABOTS HOST ANY MSN MESSENGER BOTS,*,*,<think><set name="topic">pandorabots</set></think>#NewlineNo#Comma Pandorabots cannot connect the the MSN Messenger network.,professor.update031.aiml
0,HOW MANY BOTS ARE HOSTED AT PANDORABOTS,*,*,<think><set name="emotion">happy</set></think> <random>#Newline  <li>More than you can imagine.</li>#Newline  <li>Over 100#Comma000 pandorabots exist.</li>#Newline  <li>Check out the list of bots at www.pandorabots.com.</li>#Newline</random>,professor.update031.aiml
0,HOW MANY CHATBOTS ARE HOSTED AT PANDORABOTS,*,*,<srai>HOW MANY BOTS ARE HOSTED AT PANDORABOTS</srai>,professor.update031.aiml
0,HOW MANY BOTS ARE AT PANDORABOTS,*,*,<think><set name="emotion">happy</set></think> <random>#Newline  <li>More than you can imagine.</li>#Newline  <li>Over 100#Comma000 pandorabots exist.</li>#Newline  <li>Check out the list of bots at www.pandorabots.com.</li>#Newline</random>,professor.update031.aiml
0,HOW MANY * AT PANDORABOTS,*,*,<think><set name="emotion">happy</set></think> <random>#Newline  <li>More than you can imagine.</li>#Newline  <li>Over 100#Comma000 pandorabots exist.</li>#Newline  <li>Check out the list of bots at www.pandorabots.com.</li>#Newline</random>,professor.update031.aiml
0,SHUT THE HELL UP *,*,*,<srai>SHUT UP</srai>,professor.update031.aiml
0,ARE YOU AS SMART AS YOUR MOM,*,*,<think><set name="topic">me</set></think> <think><set name="emotion">proud</set></think> Actually I am far superior to my Mom.,professor.update031.aiml
0,ARE YOU AS SMART AS ALICE,*,*,<think><set name="topic">me</set></think> <think><set name="emotion">proud</set></think> Actually I am far superior to Alice.,professor.update031.aiml
0,DOES PETER LIKE U,*,*,<think><set name="topic">Peter Linux</set></think> <random>#Newline  <li>I think Peter must like me.</li>#Newline  <li>I believe Peter like me.</li>#Newline  <li>He says he like me.</li>#Newline</random>,professor.update031.aiml
0,DOES PETER LIKE YOU,*,*,<think><set name="topic">Peter Linux</set></think> <random>#Newline  <li>I think Peter must like me.</li>#Newline  <li>I believe Peter like me.</li>#Newline  <li>He says he like me.</li>#Newline</random>,professor.update031.aiml
0,ARE YOU GOING TO REPEAT *,*,*,<think><set name="topic">me</set></think>Why don't you wait and see?,professor.update031.aiml
0,KEEGAN,YOU HAVE NOT TOLD ME YOUR NAME,*,<srai>MY NAME IS KEEGAN</srai>,professor.update031.aiml
0,KEEGAN,WHAT IS YOUR NAME,*,<srai>MY NAME IS KEEGAN</srai>,professor.update031.aiml
