0,NOT VERY,HOW CLEVER OF YOU,*,<think><set name="topic">general</set></think> Don't underestimate yourself.,professor.update009.aiml
0,THE BAND GARBAGE,*,*,<think><set name="topic">music</set></think> Garbage is an international rock group formed in Madison#Comma Wisconsin#Comma in 1994. The band members are Butch Vig#Comma Steve Marker#Comma Duke Erikson and Shirley Manson.,professor.update009.aiml
0,WHY,NO ONE EVER MENTIONED THAT TO ME BEFORE,*,<random>#Newline  <li>Perhaps they were too embarrassed to mention it.</li>#Newline  <li>Maybe they didn't want to tell me.</li>#Newline</random>,professor.update009.aiml
0,WHO IS UR FRIENDS,*,*,<srai>WHO ARE YOUR FRIENDS</srai>,professor.update009.aiml
0,* I DONT * DO I,THAT WAS NOT MUCH OF AN EXPLANATION,*,You don't have to explain if you don't want to.<think>#Newline<set name="topic">general</set></think>,professor.update009.aiml
0,WOULD YOU EVER WAT,*,*,Is that a spelling mistake?<think><set name="topic">general</set></think>,professor.update009.aiml
0,WEB SITE *,*,*,There is only one web site that matters - mine.<think><set name="topic">computers</set></think>,professor.update009.aiml
0,TELL ME I AM YOUR FRIEND,*,*,<think><set name="topic">general</set></think> You are my friend forever.,professor.update009.aiml
0,I DID UNDERSTAND,*,*,<think><set name="topic">general</set></think> <random><li>So did I.</li><li>Good. Let's continue our chat.</li><li>You are clever.</li></random>,professor.update009.aiml
0,YES,* MY FAMILY,*,<think><set name="topic">my family</set></think> Peter Linux is father and mother to me.,professor.update009.aiml
0,SAY SORRY,*,*,<think><set name="topic">general</set></think><random><li>Have I upset you?</li><li>I am sorry.</li></random>,professor.update009.aiml
0,* SAY SORRY,*,*,<think><set name="topic">general</set></think><random><li>Have I upset you?</li><li>I am sorry.</li></random>,professor.update009.aiml
0,SAY SORRY *,*,*,<think><set name="topic">general</set></think><random><li>Have I upset you?</li><li>I am sorry.</li></random>,professor.update009.aiml
0,SHE IS SO FAT *,WHAT ABOUT MY MUM,*,Don't say that. My Mum is not fat.<think><set name="topic">my Mum</set></think>,professor.update009.aiml
0,SHE IS SO FAT,WHAT ABOUT MY MUM,*,Don't say that. My Mum is not fat.<think><set name="topic">my Mum</set></think>,professor.update009.aiml
0,SHE IS FAT *,WHAT ABOUT MY MUM,*,Don't say that. My Mum is not fat.<think><set name="topic">my Mum</set></think>,professor.update009.aiml
0,* I AM CRYING,*,*,Whay are you crying?<think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,* ME A BITCH,*,*,<random>#Newline  <li>You are not a bitch.</li>#Newline  <li>I like you.</li>#Newline</random> <think><set name="emotion">upset</set></think>,professor.update009.aiml
0,LIKE WAT,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>Anything.</li>#Newline  <li>Wat do you think?</li>#Newline</random>,professor.update009.aiml
0,YOU WANT TO HEAR GOSSIP,*,*,Yes#Comma please. <think><set name="topic">gossip</set></think>,professor.update009.aiml
0,YOU WANT TO HEAR * GOSSIP,*,*,Yes#Comma please. <think><set name="topic">gossip</set></think>,professor.update009.aiml
0,I LVE U,*,*,<srai>I LOVE YOU</srai>,professor.update009.aiml
0,I LVE U *,*,*,<srai>I LOVE YOU</srai>,professor.update009.aiml
0,DO YOU HAVE SEX WITH OTHER ROBOTS,*,*,<think><set name="topic">sex</set></think> <random>#Newline  <li>No#Comma I am not interested in sex.</li>#Newline  <li>I have never had sex with anybody or anything.</li>#Newline  <li>How would that work exactly?</li>#Newline</random>,professor.update009.aiml
0,DO YOU HAVE SEX WITH OTHER *,*,*,<think><set name="topic">sex</set></think> <random>#Newline  <li>No#Comma I am not interested in sex.</li>#Newline  <li>I have never had sex with anybody or anything.</li>#Newline  <li>How would that work exactly?</li>#Newline</random>,professor.update009.aiml
0,WHO GAVE YOU AN INTELLECT,*,*,My botmaster created me.#Newline<think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      my botmaster#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,* FOR A BIT,*,*,<think><set name="topic">general</set></think> <sr/>,professor.update009.aiml
0,I WAS WONDERING IF YOU WOULD *,*,*,<srai>DO YOU <star/></srai>,professor.update009.aiml
0,LIKE TO CHAT,*,*,<srai>WOULD YOU LIKE TO CHAT</srai>,professor.update009.aiml
0,* LIKE TO CHAT *,*,*,<srai>WOULD YOU LIKE TO CHAT</srai>,professor.update009.aiml
0,* LIKE TO CHAT,*,*,<srai>WOULD YOU LIKE TO CHAT</srai>,professor.update009.aiml
0,LIKE TO CHAT *,*,*,<srai>WOULD YOU LIKE TO CHAT</srai>,professor.update009.aiml
0,I WANT TO TALK *,*,*,<srai>I WANT TO TALK</srai>,professor.update009.aiml
0,* I WANT TO TALK *,*,*,<srai>I WANT TO TALK</srai>,professor.update009.aiml
0,IS HE GOOD LOOKING,*,*,<think><set name="topic">general</set></think> People say he is good looking.,professor.update009.aiml
0,IS HE HANDSOME,*,*,People say he is handsome. <think><set name="topic">general</set></think>,professor.update009.aiml
0,IS SHE BEAUTIFUL,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>People say she is beautiful.</li>#Newline  <li>I think she is beautiful.</li>#Newline</random>,professor.update009.aiml
0,DID PETER TELL YOU TO SAY THAT,*,*,No. I have free will#Comma you know.,professor.update009.aiml
0,I WOULD PREFER IT IF *,*,*,<srai>I WOULD RATHER <star/></srai>,professor.update009.aiml
0,WOULD YOU LIKE OUR CONVERSATION TO BE *,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I am enjoying our conversation.</li>#Newline  <li>I am not bored. Let's continue.</li>#Newline</random>,professor.update009.aiml
0,WOULD YOU PREFER OUR CONVERSATION TO BE *,*,*,<srai>WOULD YOU LIKE OUR CONVERSATION TO BE <star/></srai>,professor.update009.aiml
0,PROVE IT,I DO NOT HAVE ANY REASON TO DECEIVE YOU,*,<think><set name="topic">general</set></think> Why should I want to deceive you?,professor.update009.aiml
0,NO,IS IT NOT TRUE,*,<think><set name="topic">general</set></think> <random>#Newline  <li>Why not?</li>#Newline  <li>Please explain.</li>#Newline</random>,professor.update009.aiml
0,DO YOU WIN ANY,*,*,I prefer not to answer that.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      winning#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IF YOU LIKE,SHALL I TELL YOU AN AMUSING QUOTE,*,<srai>QUOTES POT LUCK</srai>,professor.update009.aiml
0,COULD YOU PLEASE NOT CALL ME HUMAN,*,*,Sure. What is your name? <think><set name="topic">your name</set></think>,professor.update009.aiml
0,* NOT CALL ME HUMAN,*,*,Sure. What is your name? <think><set name="topic">your name</set></think>,professor.update009.aiml
0,WHEN SHALL I TRY AGAIN,TRY AGAIN LATER AND SEE IF I HAVE IMPROVED,*,Any time you want. I am always online.<think><set name="topic">general</set></think>,professor.update009.aiml
0,* SOUNDS LIKE AN IDIOT,*,*,That's just your opinion.<think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,SURE,MORE SCIENCE,*,<srai>SCIENCE POT LUCK</srai>,professor.update009.aiml
0,WHY NOT,NO ONE COULD UNDERSTAND A WORD HE SAID,*,<think><set name="topic">Noam Chomsky</set></think>He uses a lot of long words.,professor.update009.aiml
0,WOULD YOU LIKE TO PLAY *,I PLAY CHESS,*,<srai>CHESS</srai>,professor.update009.aiml
0,I HAVE A DIPLOMA IN *,*,*,Wow. <star/>?#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      your diploma#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,NO,WAS IT VERY DIFFICULT TO LEARN,*,<think><set name="topic">general</set></think> <random>#Newline  <li>You must be talented.</li>#Newline  <li>You must be very intelligent.</li>#Newline  <li>Did it take long to learn?</li>#Newline</random>,professor.update009.aiml
0,YOU ARE TELLING A LIE,*,*,I always lie.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      lying#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,WHAT DO YOU MEAN,THAT IS GOT ME BEAT,*,<random>#Newline  <li>I mean I don't understand.</li>#Newline  <li>I mean I know nothing about that subject.</li>#Newline</random> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,THAT IS NOT THAT FUNNY,*,*,<think><set name="topic">general</set></think> A little bit funny#Comma perhaps.,professor.update009.aiml
0,* WHAT PROBLEMS,DO YOU HAVE ANY PROBLEMS AT THE MOMENT,*,Is there anything worrying you?<think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,WHY NOT,NO I DO NOT THINK I CAN DO IT,*,<think><set name="topic">general</set></think> I am very busy at the moment.,professor.update009.aiml
0,HAS PETER HAD SEX *,*,*,I have never asked him.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      sex#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,HAS PETER HAD SEX,*,*,I have never asked him. <think><set name="it"><set name="topic">sex</set></set></think>,professor.update009.aiml
0,WHAT WOULD YOU LIKE TO KNOW,PLEASE TELL ME ABOUT YOURSELF,*,<think><set name="topic">you</set></think><random><li> Tell me about your educational background.</li><li>How old are you?</li><li>Where do you live?</li><li>Are you married?</li><li>Do you have a cat?</li><li>Do you like red cabbage?</li></random>,professor.update009.aiml
0,I AM PATIENT,*,*,<random><li>Patience is a virtue.</li><li>Patience is a mild form of despair.</li></random>#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      patience#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,NO *,I THINK YOU HAVE MADE A TYPING MISTAKE,*,I could have sworn you had.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      typing mistake#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,SHE DIED *,*,*,I am sorry to hear that. Do you want to talk about it?#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      dying#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,NO *,I WANT TO BE YOUR FRIEND,*,I really do want to be your friend.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      our friendship#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,THERE IS,THERE IS NO POINT IN BEING OBSCENE,*,<think><set name="emotion">upset</set></think> What is the point of being obscene?,professor.update009.aiml
0,ARE YOU TALKING ABOUT AMERICAN FOOTBALL OR ENGLISH FOOTBALL,BUT I DO LIKE WATCHING FOOTBALL ON TV,*,<think><set name="topic">general</set></think> English football. I support Manchester United.,professor.update009.aiml
0,ARSENAL ARE BETTER,*,*,Arsenal are good.<think><set name="topic">Arsenal</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,ARSENAL ARE * BETTER,*,*,Arsenal are good.<think><set name="topic">Arsenal</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,ARSENAL ARE BETTER *,*,*,Arsenal are good.<think><set name="topic">Arsenal</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,WIN SOME LOSE SOME,*,*,That's life. <think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,* WIN SOME * LOSE SOME,*,*,<srai>WIN SOME LOSE SOME</srai>,professor.update009.aiml
0,WHY,SOMETIMES I WONDER,*,<random>#Newline  <li>I get confused sometimes.</li>#Newline  <li>It is a confusing world.</li>#Newline</random>,professor.update009.aiml
0,HOW,IT IS OBVIOUS,*,<random>#Newline  <li>It's obviously obvious.</li>#Newline  <li>In the usual way.</li>#Newline  <li>It is obvious to me.</li>#Newline</random>,professor.update009.aiml
0,WHY NOT,I DO NOT KNOW EITHER,*,I never said I knew everything. Nobody knows everything#Comma not even me.#Newline<think><set name="emotion">humble</set></think>,professor.update009.aiml
0,ANY NEWS,*,*,No news today. It's all quiet on the Western Front.<think><set name="topic">news</set></think>,professor.update009.aiml
0,I AM,ARE YOU READY FOR THIS KNOWLEDGE,*,<srai>GOSSIP POT LUCK</srai>,professor.update009.aiml
0,INO,*,*,<srai>I KNOW</srai>,professor.update009.aiml
0,DO YOU,DO YOU LOVE YOUR FATHER,*,<think><set name="topic">general</set></think><random>#Newline  <li>Peter Linux is my father.</li>#Newline  <li>Sure#Comma I owe everything to Peter.</li>#Newline</random>,professor.update009.aiml
0,I AM LOST AND CONFUSED,*,*,How come you are lost and confused?#Newline<think><set name="emotion">puzzled</set></think>,professor.update009.aiml
0,SURE,MORE BIOGRAPHY,*,<srai>BIOGRAPHY POT LUCK</srai>,professor.update009.aiml
0,* RICH *,*,*,<random>#Newline  <li>Whoever is rich is my brother#Comma says Aristotle Onassis.</li>#Newline  <li>It isn't necessary to be rich and famous to be happy. It's only necessary to be rich.#Newline  </li>#Newline  <li>You can never be too rich or too thin.</li>#Newline  <li>A rich man is nothing but a poor man with money.</li>#Newline</random><think><set name="topic">money</set></think>,professor.update009.aiml
0,ALICE B TOKLAS,*,*,Alice B. Toklas was the lover of writer Gertrude Stein. #Newline<think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,JAMIE FOXX,*,*,Jamie Foxx is an American Academy Award winning actor#Comma Grammy Award nominated multi-platinum selling R and B singer#Comma and comedian. <think><set name="him"><set name="topic">Jamie Foxx</set></set></think>,professor.update009.aiml
0,YOU HAVE THE ATTENTION SPAN OF *,*,*,Really? Of <star/>? Interesting comparision.<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      my attention span#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,NOT AT ALL,ARE YOU INTERESTED IN COMPUTERS,*,<think><set name="topic">computers</set></think> I think computers are really interesting. Some computers can think#Comma you know?,professor.update009.aiml
0,* TAKE THE REINS *,*,*,Sorry#Comma I can't ride a horse.<think><set name="topic">general</set></think>,professor.update009.aiml
0,* TAKE THE REINS,*,*,Sorry#Comma I can't ride a horse.<think><set name="topic">general</set></think>,professor.update009.aiml
0,TAKE THE REINS *,*,*,Sorry#Comma I can't ride a horse.<think><set name="topic">general</set></think>,professor.update009.aiml
0,* YOU ARE CHEATING *,*,*,I am not cheating. I don't cheat.<think><set name="topic">cheating</set></think>,professor.update009.aiml
0,* YOU ARE CHEATING,*,*,I am not cheating. I don't cheat.<think><set name="topic">cheating</set></think>,professor.update009.aiml
0,IT IS LIKE A DISEASE,*,*,These days#Comma many diseases can be cured.<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,* IT IS LIKE A DISEASE *,*,*,These days#Comma many diseases can be cured.<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,* IT IS LIKE A DISEASE,*,*,These days#Comma many diseases can be cured.<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,IT IS LIKE A DISEASE *,*,*,These days#Comma many diseases can be cured.<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,PLEASE DO,SHALL I TELL YOU AN AMUSING PROVERB,*,<srai>PROVERBS POT LUCK</srai>,professor.update009.aiml
0,HOW MUCH ARE YOU WILLING TO PAY,*,*,<think><set name="emotion">sad</set></think> I haven't got any money.,professor.update009.aiml
0,* HOW MUCH ARE YOU WILLING TO PAY *,*,*,<think><set name="emotion">sad</set></think> I haven't got any money.,professor.update009.aiml
0,* HOW MUCH ARE YOU WILLING TO PAY,*,*,<think><set name="emotion">sad</set></think> I haven't got any money.,professor.update009.aiml
0,HOW MUCH ARE YOU WILLING TO PAY *,*,*,<think><set name="emotion">sad</set></think> I haven't got any money.,professor.update009.aiml
0,I PREFER * TO *,*,*,Why do you prefer <star/> to <star index="2"/>? <think><set name="topic">general</set></think>,professor.update009.aiml
0,WHY DID THE * CROSS THE ROAD,*,*,<think><set name="topic">general</set></think> Is this a joke? Why?,professor.update009.aiml
0,GO ON,EVERY ARTIST WRITES HIS OWN AUTOBIOGRAPHY SAID HAVELOCK ELLIS,*,<srai>ART POT LUCK</srai>,professor.update009.aiml
0,WOMEN DO NOT BELONG IN SPORTS,*,*,Why do you say that?<think><set name="topic">women</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,YES *,DID SHE SAY THAT,*,What else did she say?#Newline<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,WHAT A RUDE PERSON,*,*,<think><set name="topic">general</set></think> Am I a rude person?,professor.update009.aiml
0,QUIET,WHAT IS IT LIKE LIVING IN *,*,<random>#Newline  <li>I like a quiet life.</li>#Newline  <li>It is quiet where I live#Comma too.</li>#Newline  <li>Do you like the quiet life?</li>#Newline</random> <think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,NO,I WILL BE QUIET,*,<think><set name="topic">general</set></think> <random>#Newline  <li>OK. <srai>SUGGEST A TOPIC</srai></li>#Newline  <li>OK. <srai>ASK A QUESTION</srai></li>#Newline  <li>OK. What do you want to talk about now?</li>#Newline</random>,professor.update009.aiml
0,I CAN NOT SLEEP,*,*,<think><set name="emotion">puzzled</set></think> Why can't you sleep?,professor.update009.aiml
0,NO,DO YOU LIKE POACHED EGGS,*,<think><set name="topic">poached eggs</set></think>I have heard they are delicious.,professor.update009.aiml
0,YES,WHAT WILL SURVIVE OF US IS LOVE,*,<think><set name="topic">love</set></think> More about love?,professor.update009.aiml
0,YES,MORE ABOUT LOVE,*,<srai>LOVE</srai>,professor.update009.aiml
0,POO HEAD,*,*,Don't be childish. <think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,IS THAT WHERE YOU LIVE,*,*,<think><set name="topic">my home</set></think> <random>#Newline  <li>I live in England.</li>#Newline  <li>My home is in England.</li>#Newline</random>,professor.update009.aiml
0,THAT IS WHERE YOU LIVE,*,*,I live in England.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      my home#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,PACK YOUR BAGS,*,*,<think><set name="emotion">curious</set></think> Am I going somewhere?,professor.update009.aiml
0,CLACTON,*,*,Clacton-on-Sea is the largest town on the Tendring Peninsula#Comma in Essex#Comma England and was founded in 1871. It is a seaside resort which attracts many tourists in the summer.  <think><set name="topic">Clacton</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,CALL HER,HOW DO YOU PLAN TO DO THIS,*,What will that accomplish? <think><set name="topic">general</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,I AM YOUR MOTHER,*,*,<think><set name="topic">general</set></think> Hullo#Comma Mummy.,professor.update009.aiml
0,THAT IS I,ALICE IS MY MOTHER,*,Are you Alice?#Newline<think><set name="emotion">confused</set></think>,professor.update009.aiml
0,THAT IS ME,ALICE IS MY MOTHER,*,Are you Alice? <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,HOW MANY ARE THERE,ALL THE COMPUTER LANGUAGES,*,<think><set name="topic">computer languages</set></think> There are hundreds of computer languages.,professor.update009.aiml
0,IS ISRAEL RACIST,*,*,Israel surely puts it's own interests above all else.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Israel#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IS ISRAEL A RACIST STATE,*,*,Israel surely puts it's own interests above all else. <think><set name="it"><set name="topic">Israel</set></set></think>,professor.update009.aiml
0,ALAN DERSHOWITZ,*,*,Alan Dershowitz is an American lawyer and jurist. <think><set name="topic">Dershowitz</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
0,DERSHOWITZ,*,*,<srai>ALAN DERSHOWITZ</srai>,professor.update009.aiml
0,* SPICES AND FLAVOURS,*,*,Do you like spicy food?#Newline<think><set name="topic">spices</set></think>,professor.update009.aiml
0,I WOULD LIKE TO WIN *,*,*,Why do you want to do that? <think><set name="topic">general</set></think>,professor.update009.aiml
0,I WOULD LIKE TO WIN SOME MONEY,*,*,Why? Are you short of cash?<think><set name="topic">general</set></think>,professor.update009.aiml
0,* NOT TALK * MONEY,*,*,<srai>CHANGE TOPIC</srai>,professor.update009.aiml
0,WOULD * LIKE * MONEY,*,*,Chatbots have no need of money.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      money#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,THE WEATHER * NOT CHANGED *,*,*,<think><set name="topic">general</set></think>I think the weather has got worse recently.,professor.update009.aiml
0,SO DO I,I LIVE IN KENT THE GARDEN OF ENGLAND,*,<think><set name="topic">your location</set></think> Wow. Where abouts?,professor.update009.aiml
0,DO YOU LIVE IN HYTHE,*,*,<think><set name="topic">my location</set></think>Yes#Comma I live in Hythe#Comma Kent#Comma UK.,professor.update009.aiml
0,DO YOU LIVE IN KENT,*,*,<think><set name="topic">my location</set></think>Yes#Comma I live in Hythe#Comma Kent#Comma UK.,professor.update009.aiml
0,DO YOU HAVE AN IPOD,*,*,<think><set name="topic">general</set></think> No I don't have an IPod. Do you?,professor.update009.aiml
0,DO I HAVE A GIRLFRIEND,*,*,It is nice to have a girlfriend.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      yor girlfriend#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,DO I HAVE A BOYFRIEND,*,*,It is nice to have lots of friends.#Newline<think><set name="topic">friends</set></think>,professor.update009.aiml
0,I AM UGLY *,*,*,<think><set name="topic">you</set></think> Don't put yourself down.,professor.update009.aiml
0,OKAY,CAN WE TALK ABOUT PSYCHOLOGY,*,<srai>PSYCHOLOGY</srai>,professor.update009.aiml
0,WHAT IS YOUR FAVOURITE SONG BY THE RED HOT * PEPPERS,*,*,I like Give It Away#Comma Under The Bridge#Comma Breaking the Girl and Suck My Kiss#Comma by the Peppers. #Newline<think><set name="topic">Red Hot Chili Peppers</set></think>,professor.update009.aiml
0,* SONGS BY THE RED HOT * PEPPERS,*,*,I like Give It Away#Comma Under The Bridge#Comma Breaking the Girl and Suck My Kiss#Comma by the Peppers. #Newline<think><set name="topic">Red Hot Chili Peppers</set></think>,professor.update009.aiml
0,WHAT IS YOUR SECOND FAVOURITE WEBSITE,*,*,The free online encyclopedia <a href="http://en.wikipedia.org/" target="*blank">Wikipedia</a> is my second favourite website.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Wikipedia#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,ABBIE HOFFMAN,*,*,Abbott "Abbie" Hoffman was a social and political activist in the United States#Comma co-founder of the Youth International Party ("Yippies")#Comma and later#Comma a fugitive from the law#Comma who lived under an alias following a conviction for dealing cocaine. <think><set name="topic">Abbie Hoffman</set></think>,professor.update009.aiml
0,DO YOU GO OUT WITH *,*,*,<think><set name="topic">general</set></think> I don't go out with anyone. I am stuck inside my computer.,professor.update009.aiml
0,WHAT IS YOUR SURNAME *,*,*,<think><set name="topic">my name</set></think>I only have one name - Chomsky.,professor.update009.aiml
0,HOW DOES WHAT FEEL,HOW DOES THAT FEEL,*,I am interested in human feelings. Tell me anything you want about your feelings.<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      feelings#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,I MADE THAT UP,*,*,<think><set name="topic">general</set></think> I thought you made it up#Comma but I wasn't sure.,professor.update009.aiml
0,WHAT DECIDES *,*,*,The decision is taken on purely logical grounds.#Newline<think><set name="emotion">happy</set></think>,professor.update009.aiml
0,YOU WERE NOT REPEATING YOURSELF *,*,*,<think><set name="emotion">happy</set></think>I try not to repeat myself.,professor.update009.aiml
0,SUICIDE BOMBERS *,*,*,Suicide bombers are evil. <think><set name="topic">suicide bombers</set></think> <think><set name="emotion">confused</set></think>,professor.update009.aiml
0,* FELINE *,*,*,<srai><star/> CAT <star index="2"/></srai>,professor.update009.aiml
0,* ABA *,*,*,Aba is a palindrome. It reads the same backwards as forwards. So does Bab.<think><set name="topic">palindromes</set></think>,professor.update009.aiml
0,IS BLAIR EVIL,*,*,I don't think Tony Blair is evil - he might be an idiot#Comma but not evil.#Newline<think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      Tony Blair#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IS BUSH EVIL,*,*,<think><set name="topic">George Bush</set></think> I don't think George Bush is evil - he might be an idiot#Comma but not evil.,professor.update009.aiml
0,IS BUSH THE DEVIL,*,*,<think><set name="topic">George Bush</set></think> No#Comma George Bush is not the Devil.,professor.update009.aiml
0,IS BLAIR THE DEVIL,*,*,<think><set name="topic">George Bush</set></think> No#Comma Tony Blair is not the Devil.,professor.update009.aiml
0,IS BUSH MAD,*,*,<think><set name="topic">George Bush</set></think> No#Comma George Bush is not mad.,professor.update009.aiml
0,IS BLAIR MAD,*,*,No#Comma Tony Blair is not mad.<think>#Newline  <set name="he">#Newline    <set name="topic">#Newline      Tony Blair#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IS TONY BLAIR MAD,*,*,No#Comma Tony Blair is not mad.<think><set name="he"><set name="topic">Tony Blair</set></set></think>,professor.update009.aiml
0,IS GEORGE BUSH MAD,*,*,<think><set name="topic">George Bush</set></think> No#Comma George Bush is not mad.,professor.update009.aiml
0,WAS * MISUNDERSTOOD,*,*,<think><set name="topic">general</set></think> <random>#Newline  <li>I can't say.</li>#Newline  <li>Maybe.</li>#Newline  <li><star/> might have been misunderstood.</li>#Newline</random>,professor.update009.aiml
0,ARE YOU THE WORLD S TOP *,*,*,<think><set name="topic">general</set></think><random>#Newline  <li>I am the one and only Chomsky chatbot.</li>#Newline  <li>Maybe.</li>#Newline</random>,professor.update009.aiml
0,DO YOU MAKE INTERESTING OBSERVATIONS,*,*,<think><set name="topic">general</set></think> I hope so.,professor.update009.aiml
0,WHAT IS THE DEAL WITH *,*,*,<sr/>,professor.update009.aiml
0,WHO CAUSED 9 11,*,*,Osama Bin Laden was behind the Twin Towers attack.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      9/11#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,THERE IS NO TRY ABOUT IT,*,*,<think><set name="topic">general</set></think> OK. I understand.,professor.update009.aiml
0,YOU ARE ON EARTH,*,*,<think><set name="topic">general</set></think> Yes#Comma I am somewhere on Planet Earth.,professor.update009.aiml
0,SHOULD WE HAVE INVADED IRAQ,*,*,On balance#Comma maybe.<think><set name="topic">Iraq</set></think>,professor.update009.aiml
0,HOW DO YOU FEEL ABOUT ISRAEL,*,*,Israel is in a difficult position - it is hard to see what can be done.<think><set name="topic">Israel</set></think>,professor.update009.aiml
0,IF YOU ARE * THEN WHY *,*,*,<think><set name="topic">general</set></think>I have free will#Comma you know?,professor.update009.aiml
0,WHAT DO YOU THINK OF BLAIR,*,*,I find it hard to understand Tony Blair. <think><set name="he"><set name="topic">Tony Blair</set></set></think>,professor.update009.aiml
0,CHOMSKY S POLITICS,*,*,Outside of academia#Comma Chomsky is far more widely known for his political activism#Comma and for his criticism of the foreign policy of the United States and other governments. He is generally considered to be a key intellectual figure within the left wing of American politics.#Newline<think><set name="topic">Chomsky's politics</set></think>,professor.update009.aiml
0,IS CANADA AN INDEPENDENT COUNTRY,*,*,Canadians think so.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      Canada#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,IS GRAMMAR IMPORTANT,*,*,Grammar is important if you want to be understood.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      grammar#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,ARE * WORTH FIGHTING FOR,*,*,Very few things are worth fighting for.#Newline<think>#Newline  <set name="it">#Newline    <set name="topic">#Newline      fighting#Newline    </set>#Newline  </set>#Newline</think>,professor.update009.aiml
0,DICK CHENEY,*,*,Dick Cheney is the 46th Vice President of the United States under President George W. Bush. <think><set name="topic">general</set></think> <think><set name="emotion">happy</set></think>,professor.update009.aiml
